FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
Contemporary38.mid,11,12,CON_0039,4/4,LEGACY,YES,CON,16,NO,,Contemporary38.mid:11-12
Contemporary38.mid,13,14,,4/4,LEGACY,NO,CON,16,NO,CON_0038,Contemporary38.mid:13-14; duplicate of CON_0038; RAW identical; not exported
Contemporary38.mid,15,16,,4/4,LEGACY,NO,CON,16,NO,CON_0039,Contemporary38.mid:15-16; duplicate of CON_0039; RAW identical; not exported
Contemporary41.mid,1,2,CON_0040,4/4,LEGACY,YES,CON,16,NO,,Contemporary41.mid:1-2
Contemporary41.mid,3,4,,4/4,LEGACY,NO,CON,16,NO,CON_0040,Contemporary41.mid:3-4; duplicate of CON_0040; RAW identical; not exported
Contemporary41.mid,5,6,,4/4,LEGACY,NO,CON,16,NO,CON_0040,Contemporary41.mid:5-6; duplicate of CON_0040; RAW identical; not exported
Contemporary41.mid,7,8,CON_0041,4/4,LEGACY,YES,CON,16,NO,,Contemporary41.mid:7-8
Contemporary41.mid,9,10,CON_0042,4/4,LEGACY,YES,CON,8T,NO,,Contemporary41.mid:9-10
Contemporary41.mid,11,12,CON_0043,4/4,LEGACY,YES,CON,16,NO,,Contemporary41.mid:11-12
Contemporary41.mid,13,14,,4/4,LEGACY,NO,CON,16,NO,CON_0042,Contemporary41.mid:13-14; duplicate of CON_0042; RAW identical; not exported
Contemporary41.mid,15,16,,4/4,LEGACY,NO,CON,16,NO,CON_0043,Contemporary41.mid:15-16; duplicate of CON_0043; RAW identical; not exported
Contemporary46.mid,1,2,CON_0044,4/4,LEGACY,YES,CON,16,NO,,Contemporary46.mid:1-2
Contemporary46.mid,3,4,CON_0045,4/4,LEGACY,YES,CON,16,NO,,Contemporary46.mid:3-4
Contemporary46.mid,5,6,CON_0046,4/4,LEGACY,YES,CON,16,NO,,Contemporary46.mid:5-6
Contemporary46.mid,7,8,CON_0047,4/4,LEGACY,YES,CON,16,NO,,Contemporary46.mid:7-8
Contemporary46.mid,9,10,CON_0048,4/4,LEGACY,YES,CON,16,NO,,Contemporary46.mid:9-10
Contemporary46.mid,11,12,,4/4,LEGACY,NO,CON,16,NO,CON_0048,Contemporary46.mid:11-12; duplicate of CON_0048; RAW identical; not exported
Contemporary46.mid,13,14,CON_0049,4/4,LEGACY,YES,CON,16,NO,,Contemporary46.mid:13-14
Contemporary46.mid,15,16,CON_0050,4/4,LEGACY,YES,CON,16,NO,,Contemporary46.mid:15-16
Contemporary48.mid,1,2,CON_0051,4/4,LEGACY,YES,CON,16,NO,,Contemporary48.mid:1-2
Contemporary48.mid,3,4,,4/4,LEGACY,NO,CON,16,NO,CON_0051,Contemporary48.mid:3-4; duplicate of CON_0051; RAW identical; not exported
Contemporary48.mid,5,6,,4/4,LEGACY,NO,CON,16,NO,CON_0051,Contemporary48.mid:5-6; duplicate of CON_0051; RAW identical; not exported
Contemporary48.mid,7,8,CON_0052,4/4,LEGACY,YES,CON,16,NO,,Contemporary48.mid:7-8
Contemporary48.mid,9,10,CON_0053,4/4,LEGACY,YES,CON,16,NO,,Contemporary48.mid:9-10
Contemporary48.mid,11,12,CON_0054,4/4,LEGACY,YES,CON,16,NO,,Contemporary48.mid:11-12
